Fuel_kg;Outer Tank LH;Inner Tank LH;Central Tank;Inner Tank RH;Outer Tank RH;Trim Tank;MOMENT-X;MOMENT-Y;CG;%MAC
51150,0;2850,0;21525,0;0,0;21525,0;2850,0;2400,0;1695173,5;0,0;33,1;24,8
51200,0;2850,0;21550,0;0,0;21550,0;2850,0;2400,0;1696770,4;0,0;33,1;24,8
51250,0;2850,0;21575,0;0,0;21575,0;2850,0;2400,0;1698367,4;0,0;33,1;24,8
51300,0;2850,0;21600,0;0,0;21600,0;2850,0;2400,0;1699964,5;0,0;33,1;24,8
51350,0;2850,0;21625,0;0,0;21625,0;2850,0;2400,0;1701561,7;0,0;33,1;24,7
51400,0;2850,0;21650,0;0,0;21650,0;2850,0;2400,0;1703159,0;0,0;33,1;24,7
51450,0;2850,0;21675,0;0,0;21675,0;2850,0;2400,0;1704758,9;0,0;33,1;24,7
51500,0;2850,0;21700,0;0,0;21700,0;2850,0;2400,0;1706363,4;0,0;33,1;24,7
51550,0;2850,0;21725,0;0,0;21725,0;2850,0;2400,0;1707968,0;0,0;33,1;24,7
51600,0;2850,0;21750,0;0,0;21750,0;2850,0;2400,0;1709572,7;0,0;33,1;24,7
51650,0;2850,0;21775,0;0,0;21775,0;2850,0;2400,0;1711177,5;0,0;33,1;24,7
51700,0;2850,0;21800,0;0,0;21800,0;2850,0;2400,0;1712782,5;0,0;33,1;24,6
51750,0;2850,0;21825,0;0,0;21825,0;2850,0;2400,0;1714387,6;0,0;33,1;24,6
51800,0;2850,0;21850,0;0,0;21850,0;2850,0;2400,0;1715992,8;0,0;33,1;24,6
51850,0;2850,0;21875,0;0,0;21875,0;2850,0;2400,0;1717598,2;0,0;33,1;24,6
51900,0;2850,0;21900,0;0,0;21900,0;2850,0;2400,0;1719203,6;0,0;33,1;24,6
51950,0;2850,0;21925,0;0,0;21925,0;2850,0;2400,0;1720809,2;0,0;33,1;24,6
52000,0;2850,0;21950,0;0,0;21950,0;2850,0;2400,0;1722415,0;0,0;33,1;24,6
52050,0;2850,0;21975,0;0,0;21975,0;2850,0;2400,0;1724020,8;0,0;33,1;24,5
52100,0;2850,0;22000,0;0,0;22000,0;2850,0;2400,0;1725638,0;0,0;33,1;24,5
52150,0;2850,0;22025,0;0,0;22025,0;2850,0;2400,0;1727258,2;0,0;33,1;24,5
52200,0;2850,0;22050,0;0,0;22050,0;2850,0;2400,0;1728878,5;0,0;33,1;24,5
52250,0;2850,0;22075,0;0,0;22075,0;2850,0;2400,0;1730499,0;0,0;33,1;24,5
52300,0;2850,0;22100,0;0,0;22100,0;2850,0;2400,0;1732119,6;0,0;33,1;24,5
52350,0;2850,0;22125,0;0,0;22125,0;2850,0;2400,0;1733740,4;0,0;33,1;24,5
52400,0;2850,0;22150,0;0,0;22150,0;2850,0;2400,0;1735361,4;0,0;33,1;24,5
52450,0;2850,0;22175,0;0,0;22175,0;2850,0;2400,0;1736982,5;0,0;33,1;24,5
52500,0;2850,0;22200,0;0,0;22200,0;2850,0;2400,0;1738603,7;0,0;33,1;24,5
52550,0;2850,0;22225,0;0,0;22225,0;2850,0;2400,0;1740225,2;0,0;33,1;24,5
52600,0;2850,0;22250,0;0,0;22250,0;2850,0;2400,0;1741846,8;0,0;33,1;24,4
52650,0;2850,0;22275,0;0,0;22275,0;2850,0;2400,0;1743468,5;0,0;33,1;24,4
52700,0;2850,0;22300,0;0,0;22300,0;2850,0;2400,0;1745090,4;0,0;33,1;24,4
52750,0;2850,0;22325,0;0,0;22325,0;2850,0;2400,0;1746712,5;0,0;33,1;24,4
52800,0;2850,0;22350,0;0,0;22350,0;2850,0;2400,0;1748334,7;0,0;33,1;24,4
52850,0;2850,0;22375,0;0,0;22375,0;2850,0;2400,0;1749957,1;0,0;33,1;24,4
52900,0;2850,0;22400,0;0,0;22400,0;2850,0;2400,0;1751579,6;0,0;33,1;24,4
52950,0;2850,0;22425,0;0,0;22425,0;2850,0;2400,0;1753202,4;0,0;33,1;24,4
53000,0;2850,0;22450,0;0,0;22450,0;2850,0;2400,0;1754825,2;0,0;33,1;24,4
53050,0;2850,0;22475,0;0,0;22475,0;2850,0;2400,0;1756448,2;0,0;33,1;24,4
53100,0;2850,0;22500,0;0,0;22500,0;2850,0;2400,0;1758071,4;0,0;33,1;24,4
53150,0;2850,0;22525,0;0,0;22525,0;2850,0;2400,0;1759694,8;0,0;33,1;24,3
53200,0;2850,0;22550,0;0,0;22550,0;2850,0;2400,0;1761318,3;0,0;33,1;24,3
53250,0;2850,0;22575,0;0,0;22575,0;2850,0;2400,0;1762941,9;0,0;33,1;24,3
53300,0;2850,0;22600,0;0,0;22600,0;2850,0;2400,0;1764565,7;0,0;33,1;24,3
53350,0;2850,0;22625,0;0,0;22625,0;2850,0;2400,0;1766187,3;0,0;33,1;24,3
53400,0;2850,0;22650,0;0,0;22650,0;2850,0;2400,0;1767807,8;0,0;33,1;24,3
53450,0;2850,0;22675,0;0,0;22675,0;2850,0;2400,0;1769428,5;0,0;33,1;24,3
53500,0;2850,0;22700,0;0,0;22700,0;2850,0;2400,0;1771049,3;0,0;33,1;24,3
53550,0;2850,0;22725,0;0,0;22725,0;2850,0;2400,0;1772670,3;0,0;33,1;24,3
53600,0;2850,0;22750,0;0,0;22750,0;2850,0;2400,0;1774291,4;0,0;33,1;24,3
53650,0;2850,0;22775,0;0,0;22775,0;2850,0;2400,0;1775912,7;0,0;33,1;24,3
53700,0;2850,0;22800,0;0,0;22800,0;2850,0;2400,0;1777534,2;0,0;33,1;24,3
53750,0;2850,0;22825,0;0,0;22825,0;2850,0;2400,0;1779155,7;0,0;33,1;24,2
53800,0;2850,0;22850,0;0,0;22850,0;2850,0;2400,0;1780777,5;0,0;33,1;24,2
53850,0;2850,0;22875,0;0,0;22875,0;2850,0;2400,0;1782399,4;0,0;33,1;24,2
53900,0;2850,0;22900,0;0,0;22900,0;2850,0;2400,0;1784021,4;0,0;33,1;24,2
53950,0;2850,0;22925,0;0,0;22925,0;2850,0;2400,0;1785643,6;0,0;33,1;24,2
54000,0;2850,0;22950,0;0,0;22950,0;2850,0;2400,0;1787265,9;0,0;33,1;24,2
54050,0;2850,0;22975,0;0,0;22975,0;2850,0;2400,0;1788888,4;0,0;33,1;24,2
54100,0;2850,0;23000,0;0,0;23000,0;2850,0;2400,0;1790511,1;0,0;33,1;24,2
54150,0;2850,0;23025,0;0,0;23025,0;2850,0;2400,0;1792133,9;0,0;33,1;24,2
54200,0;2850,0;23050,0;0,0;23050,0;2850,0;2400,0;1793756,8;0,0;33,1;24,2
54250,0;2850,0;23075,0;0,0;23075,0;2850,0;2400,0;1795379,9;0,0;33,1;24,2
54300,0;2850,0;23100,0;0,0;23100,0;2850,0;2400,0;1797003,2;0,0;33,1;24,2
54350,0;2850,0;23125,0;0,0;23125,0;2850,0;2400,0;1798626,6;0,0;33,1;24,1
54400,0;2850,0;23150,0;0,0;23150,0;2850,0;2400,0;1800250,1;0,0;33,1;24,1
54450,0;2850,0;23175,0;0,0;23175,0;2850,0;2400,0;1801873,8;0,0;33,1;24,1
54500,0;2850,0;23200,0;0,0;23200,0;2850,0;2400,0;1803497,7;0,0;33,1;24,1
54550,0;2850,0;23225,0;0,0;23225,0;2850,0;2400,0;1805121,7;0,0;33,1;24,1
54600,0;2850,0;23250,0;0,0;23250,0;2850,0;2400,0;1806747,9;0,0;33,1;24,1
54650,0;2850,0;23275,0;0,0;23275,0;2850,0;2400,0;1808376,0;0,0;33,1;24,1
54700,0;2850,0;23300,0;0,0;23300,0;2850,0;2400,0;1810004,1;0,0;33,1;24,1
54750,0;2850,0;23325,0;0,0;23325,0;2850,0;2400,0;1811632,5;0,0;33,1;24,1
54800,0;2850,0;23350,0;0,0;23350,0;2850,0;2400,0;1813261,0;0,0;33,1;24,1
54850,0;2850,0;23375,0;0,0;23375,0;2850,0;2400,0;1814889,6;0,0;33,1;24,1
54900,0;2850,0;23400,0;0,0;23400,0;2850,0;2400,0;1816518,4;0,0;33,1;24,1
54950,0;2850,0;23425,0;0,0;23425,0;2850,0;2400,0;1818147,4;0,0;33,1;24,1
55000,0;2850,0;23450,0;0,0;23450,0;2850,0;2400,0;1819776,6;0,0;33,1;24,1
55050,0;2850,0;23475,0;0,0;23475,0;2850,0;2400,0;1821405,8;0,0;33,1;24,0
55100,0;2850,0;23500,0;0,0;23500,0;2850,0;2400,0;1823035,3;0,0;33,1;24,0
55150,0;2850,0;23525,0;0,0;23525,0;2850,0;2400,0;1824664,9;0,0;33,1;24,0
55200,0;2850,0;23550,0;0,0;23550,0;2850,0;2400,0;1826294,7;0,0;33,1;24,0
55250,0;2850,0;23575,0;0,0;23575,0;2850,0;2400,0;1827939,6;0,0;33,1;24,0
55300,0;2850,0;23600,0;0,0;23600,0;2850,0;2400,0;1829584,8;0,0;33,1;24,0
55350,0;2850,0;23625,0;0,0;23625,0;2850,0;2400,0;1831230,1;0,0;33,1;24,0
55400,0;2850,0;23650,0;0,0;23650,0;2850,0;2400,0;1832875,6;0,0;33,1;24,0
55450,0;2850,0;23675,0;0,0;23675,0;2850,0;2400,0;1834521,3;0,0;33,1;24,0
55500,0;2850,0;23700,0;0,0;23700,0;2850,0;2400,0;1836167,2;0,0;33,1;24,0
55550,0;2850,0;23725,0;0,0;23725,0;2850,0;2400,0;1837813,3;0,0;33,1;24,0
55600,0;2850,0;23750,0;0,0;23750,0;2850,0;2400,0;1839459,6;0,0;33,1;24,0
55650,0;2850,0;23775,0;0,0;23775,0;2850,0;2400,0;1841106,1;0,0;33,1;24,0
55700,0;2850,0;23800,0;0,0;23800,0;2850,0;2400,0;1842752,7;0,0;33,1;24,0
55750,0;2850,0;23825,0;0,0;23825,0;2850,0;2400,0;1844399,6;0,0;33,1;24,0
55800,0;2850,0;23850,0;0,0;23850,0;2850,0;2400,0;1846046,6;0,0;33,1;24,0
55850,0;2850,0;23875,0;0,0;23875,0;2850,0;2400,0;1847692,2;0,0;33,1;24,0
55900,0;2850,0;23900,0;0,0;23900,0;2850,0;2400,0;1849335,8;0,0;33,1;24,0
55950,0;2850,0;23925,0;0,0;23925,0;2850,0;2400,0;1850979,6;0,0;33,1;24,0
56000,0;2850,0;23950,0;0,0;23950,0;2850,0;2400,0;1852623,6;0,0;33,1;24,0
56050,0;2850,0;23975,0;0,0;23975,0;2850,0;2400,0;1854267,8;0,0;33,1;24,0
56100,0;2850,0;24000,0;0,0;24000,0;2850,0;2400,0;1855912,1;0,0;33,1;24,0
56150,0;2850,0;24025,0;0,0;24025,0;2850,0;2400,0;1857556,7;0,0;33,1;24,0
56200,0;2850,0;24050,0;0,0;24050,0;2850,0;2400,0;1859201,4;0,0;33,1;24,0
56250,0;2850,0;24075,0;0,0;24075,0;2850,0;2400,0;1860846,3;0,0;33,1;24,0
56300,0;2850,0;24100,0;0,0;24100,0;2850,0;2400,0;1862491,4;0,0;33,1;24,0
56350,0;2850,0;24125,0;0,0;24125,0;2850,0;2400,0;1864136,7;0,0;33,1;24,0
56400,0;2850,0;24150,0;0,0;24150,0;2850,0;2400,0;1865782,1;0,0;33,1;24,0
56450,0;2850,0;24175,0;0,0;24175,0;2850,0;2400,0;1867427,8;0,0;33,1;24,0
56500,0;2850,0;24200,0;0,0;24200,0;2850,0;2400,0;1869070,2;0,0;33,1;24,0
56550,0;2850,0;24225,0;0,0;24225,0;2850,0;2400,0;1870712,3;0,0;33,1;24,0
56600,0;2850,0;24250,0;0,0;24250,0;2850,0;2400,0;1872354,6;0,0;33,1;24,0
56650,0;2850,0;24275,0;0,0;24275,0;2850,0;2400,0;1873997,1;0,0;33,1;24,0
56700,0;2850,0;24300,0;0,0;24300,0;2850,0;2400,0;1875639,8;0,0;33,1;24,0
56750,0;2850,0;24325,0;0,0;24325,0;2850,0;2400,0;1877282,6;0,0;33,1;24,0
56800,0;2850,0;24350,0;0,0;24350,0;2850,0;2400,0;1878925,7;0,0;33,1;24,0
56850,0;2850,0;24375,0;0,0;24375,0;2850,0;2400,0;1880568,9;0,0;33,1;24,0
56900,0;2850,0;24400,0;0,0;24400,0;2850,0;2400,0;1882212,2;0,0;33,1;24,0
56950,0;2850,0;24425,0;0,0;24425,0;2850,0;2400,0;1883855,8;0,0;33,1;23,9
57000,0;2850,0;24450,0;0,0;24450,0;2850,0;2400,0;1885499,5;0,0;33,1;23,9
57050,0;2850,0;24475,0;0,0;24475,0;2850,0;2400,0;1887143,4;0,0;33,1;23,9
57100,0;2850,0;24500,0;0,0;24500,0;2850,0;2400,0;1888787,4;0,0;33,1;23,9
57150,0;2850,0;24525,0;0,0;24525,0;2850,0;2400,0;1890431,7;0,0;33,1;23,9
57200,0;2850,0;24550,0;0,0;24550,0;2850,0;2400,0;1892076,1;0,0;33,1;23,9
57250,0;2850,0;24575,0;0,0;24575,0;2850,0;2400,0;1893720,7;0,0;33,1;23,9
57300,0;2850,0;24600,0;0,0;24600,0;2850,0;2400,0;1895365,5;0,0;33,1;23,9
57350,0;2850,0;24625,0;0,0;24625,0;2850,0;2400,0;1897010,4;0,0;33,1;23,9
57400,0;2850,0;24650,0;0,0;24650,0;2850,0;2400,0;1898655,5;0,0;33,1;23,9
57450,0;2850,0;24675,0;0,0;24675,0;2850,0;2400,0;1900300,8;0,0;33,1;23,9
57500,0;2850,0;24700,0;0,0;24700,0;2850,0;2400,0;1901946,3;0,0;33,1;23,9
57550,0;2850,0;24725,0;0,0;24725,0;2850,0;2400,0;1903591,9;0,0;33,1;23,9
57600,0;2850,0;24750,0;0,0;24750,0;2850,0;2400,0;1905237,8;0,0;33,1;23,9
57650,0;2850,0;24775,0;0,0;24775,0;2850,0;2400,0;1906883,8;0,0;33,1;23,9
57700,0;2850,0;24800,0;0,0;24800,0;2850,0;2400,0;1908529,9;0,0;33,1;23,9
57750,0;2850,0;24825,0;0,0;24825,0;2850,0;2400,0;1910185,3;0,0;33,1;23,9
57800,0;2850,0;24850,0;0,0;24850,0;2850,0;2400,0;1911843,7;0,0;33,1;23,9
57850,0;2850,0;24875,0;0,0;24875,0;2850,0;2400,0;1913502,3;0,0;33,1;23,9
57900,0;2850,0;24900,0;0,0;24900,0;2850,0;2400,0;1915161,1;0,0;33,1;23,9
57950,0;2850,0;24925,0;0,0;24925,0;2850,0;2400,0;1916820,1;0,0;33,1;23,9
58000,0;2850,0;24950,0;0,0;24950,0;2850,0;2400,0;1918479,3;0,0;33,1;23,9
58050,0;2850,0;24975,0;0,0;24975,0;2850,0;2400,0;1920138,7;0,0;33,1;23,9
58100,0;2850,0;25000,0;0,0;25000,0;2850,0;2400,0;1921798,3;0,0;33,1;23,9
58150,0;2850,0;25025,0;0,0;25025,0;2850,0;2400,0;1923458,1;0,0;33,1;23,9
58200,0;2850,0;25050,0;0,0;25050,0;2850,0;2400,0;1925118,1;0,0;33,1;23,9
58250,0;2850,0;25075,0;0,0;25075,0;2850,0;2400,0;1926778,2;0,0;33,1;23,9
58300,0;2850,0;25100,0;0,0;25100,0;2850,0;2400,0;1928438,6;0,0;33,1;23,9
58350,0;2850,0;25125,0;0,0;25125,0;2850,0;2400,0;1930100,0;0,0;33,1;23,9
58400,0;2850,0;25150,0;0,0;25150,0;2850,0;2400,0;1931764,8;0,0;33,1;23,9
58450,0;2850,0;25175,0;0,0;25175,0;2850,0;2400,0;1933429,8;0,0;33,1;23,9
58500,0;2850,0;25200,0;0,0;25200,0;2850,0;2400,0;1935095,0;0,0;33,1;23,9
58550,0;2850,0;25225,0;0,0;25225,0;2850,0;2400,0;1936760,5;0,0;33,1;23,9
58600,0;2850,0;25250,0;0,0;25250,0;2850,0;2400,0;1938426,1;0,0;33,1;23,9
58650,0;2850,0;25275,0;0,0;25275,0;2850,0;2400,0;1940091,9;0,0;33,1;23,9
58700,0;2850,0;25300,0;0,0;25300,0;2850,0;2400,0;1941757,9;0,0;33,1;24,0
58750,0;2850,0;25325,0;0,0;25325,0;2850,0;2400,0;1943424,2;0,0;33,1;24,0
58800,0;2850,0;25350,0;0,0;25350,0;2850,0;2400,0;1945090,6;0,0;33,1;24,0
58850,0;2850,0;25375,0;0,0;25375,0;2850,0;2400,0;1946757,3;0,0;33,1;24,0
58900,0;2850,0;25400,0;0,0;25400,0;2850,0;2400,0;1948424,2;0,0;33,1;24,0
58950,0;2850,0;25425,0;0,0;25425,0;2850,0;2400,0;1950091,2;0,0;33,1;24,0
59000,0;2850,0;25450,0;0,0;25450,0;2850,0;2400,0;1951758,5;0,0;33,1;24,0
59050,0;2850,0;25475,0;0,0;25475,0;2850,0;2400,0;1953426,0;0,0;33,1;24,0
59100,0;2850,0;25500,0;0,0;25500,0;2850,0;2400,0;1955093,7;0,0;33,1;24,0
59150,0;2850,0;25525,0;0,0;25525,0;2850,0;2400,0;1956761,6;0,0;33,1;24,0
59200,0;2850,0;25550,0;0,0;25550,0;2850,0;2400,0;1958429,7;0,0;33,1;24,0
59250,0;2850,0;25575,0;0,0;25575,0;2850,0;2400,0;1960098,0;0,0;33,1;24,0
59300,0;2850,0;25600,0;0,0;25600,0;2850,0;2400,0;1961766,5;0,0;33,1;24,0
59350,0;2850,0;25625,0;0,0;25625,0;2850,0;2400,0;1963435,3;0,0;33,1;24,0
59400,0;2850,0;25650,0;0,0;25650,0;2850,0;2400,0;1965104,2;0,0;33,1;24,0
59450,0;2850,0;25675,0;0,0;25675,0;2850,0;2400,0;1966773,3;0,0;33,1;24,0
59500,0;2850,0;25700,0;0,0;25700,0;2850,0;2400,0;1968442,7;0,0;33,1;24,0
59550,0;2850,0;25725,0;0,0;25725,0;2850,0;2400,0;1970112,2;0,0;33,1;24,0
59600,0;2850,0;25750,0;0,0;25750,0;2850,0;2400,0;1971782,0;0,0;33,1;24,0
59650,0;2850,0;25775,0;0,0;25775,0;2850,0;2400,0;1973452,0;0,0;33,1;24,0
59700,0;2850,0;25800,0;0,0;25800,0;2850,0;2400,0;1975122,2;0,0;33,1;24,0
59750,0;2850,0;25825,0;0,0;25825,0;2850,0;2400,0;1976792,5;0,0;33,1;24,0
59800,0;2850,0;25850,0;0,0;25850,0;2850,0;2400,0;1978463,1;0,0;33,1;24,0
59850,0;2850,0;25875,0;0,0;25875,0;2850,0;2400,0;1980133,9;0,0;33,1;24,0
59900,0;2850,0;25900,0;0,0;25900,0;2850,0;2400,0;1981804,9;0,0;33,1;24,0
59950,0;2850,0;25925,0;0,0;25925,0;2850,0;2400,0;1983476,1;0,0;33,1;24,0
60000,0;2850,0;25950,0;0,0;25950,0;2850,0;2400,0;1985147,6;0,0;33,1;24,0
60050,0;2850,0;25975,0;0,0;25975,0;2850,0;2400,0;1986819,2;0,0;33,1;24,0
60100,0;2850,0;26000,0;0,0;26000,0;2850,0;2400,0;1988491,0;0,0;33,1;24,0
60150,0;2850,0;26025,0;0,0;26025,0;2850,0;2400,0;1990163,1;0,0;33,1;24,1
60200,0;2850,0;26050,0;0,0;26050,0;2850,0;2400,0;1991835,3;0,0;33,1;24,1
60250,0;2850,0;26075,0;0,0;26075,0;2850,0;2400,0;1993507,8;0,0;33,1;24,1
60300,0;2850,0;26100,0;0,0;26100,0;2850,0;2400,0;1995180,4;0,0;33,1;24,1
60350,0;2850,0;26125,0;0,0;26125,0;2850,0;2400,0;1996853,3;0,0;33,1;24,1
60400,0;2850,0;26150,0;0,0;26150,0;2850,0;2400,0;1998526,4;0,0;33,1;24,1
60450,0;2850,0;26175,0;0,0;26175,0;2850,0;2400,0;2000199,6;0,0;33,1;24,1
60500,0;2850,0;26200,0;0,0;26200,0;2850,0;2400,0;2001873,1;0,0;33,1;24,1
60550,0;2850,0;26225,0;0,0;26225,0;2850,0;2400,0;2003546,8;0,0;33,1;24,1
60600,0;2850,0;26250,0;0,0;26250,0;2850,0;2400,0;2005220,7;0,0;33,1;24,1
60650,0;2850,0;26275,0;0,0;26275,0;2850,0;2400,0;2006894,8;0,0;33,1;24,1
60700,0;2850,0;26300,0;0,0;26300,0;2850,0;2400,0;2008569,2;0,0;33,1;24,1
60750,0;2850,0;26325,0;0,0;26325,0;2850,0;2400,0;2010243,7;0,0;33,1;24,1
60800,0;2850,0;26350,0;0,0;26350,0;2850,0;2400,0;2011918,4;0,0;33,1;24,1
60850,0;2850,0;26375,0;0,0;26375,0;2850,0;2400,0;2013593,4;0,0;33,1;24,1
60900,0;2850,0;26400,0;0,0;26400,0;2850,0;2400,0;2015276,6;0,0;33,1;24,1
60950,0;2850,0;26425,0;0,0;26425,0;2850,0;2400,0;2016960,4;0,0;33,1;24,1
61000,0;2850,0;26450,0;0,0;26450,0;2850,0;2400,0;2018644,3;0,0;33,1;24,1
61050,0;2850,0;26475,0;0,0;26475,0;2850,0;2400,0;2020328,6;0,0;33,1;24,1
61100,0;2850,0;26500,0;0,0;26500,0;2850,0;2400,0;2022013,0;0,0;33,1;24,1
61150,0;2850,0;26525,0;0,0;26525,0;2850,0;2400,0;2023697,7;0,0;33,1;24,2
61200,0;2850,0;26550,0;0,0;26550,0;2850,0;2400,0;2025382,6;0,0;33,1;24,2
61250,0;2850,0;26575,0;0,0;26575,0;2850,0;2400,0;2027067,7;0,0;33,1;24,2
61300,0;2850,0;26600,0;0,0;26600,0;2850,0;2400,0;2028753,0;0,0;33,1;24,2
61350,0;2850,0;26625,0;0,0;26625,0;2850,0;2400,0;2030438,6;0,0;33,1;24,2
61400,0;2850,0;26650,0;0,0;26650,0;2850,0;2400,0;2032124,4;0,0;33,1;24,2
61450,0;2850,0;26675,0;0,0;26675,0;2850,0;2400,0;2033810,4;0,0;33,1;24,2
61500,0;2850,0;26700,0;0,0;26700,0;2850,0;2400,0;2035494,9;0,0;33,1;24,2
61550,0;2850,0;26725,0;0,0;26725,0;2850,0;2400,0;2037177,1;0,0;33,1;24,2
61600,0;2850,0;26750,0;0,0;26750,0;2850,0;2400,0;2038859,5;0,0;33,1;24,2
61650,0;2850,0;26775,0;0,0;26775,0;2850,0;2400,0;2040542,1;0,0;33,1;24,2
61700,0;2850,0;26800,0;0,0;26800,0;2850,0;2400,0;2042225,0;0,0;33,1;24,2
61750,0;2850,0;26825,0;0,0;26825,0;2850,0;2400,0;2043908,0;0,0;33,1;24,2
61800,0;2850,0;26850,0;0,0;26850,0;2850,0;2400,0;2045591,3;0,0;33,1;24,2
61850,0;2850,0;26875,0;0,0;26875,0;2850,0;2400,0;2047274,8;0,0;33,1;24,2
61900,0;2850,0;26900,0;0,0;26900,0;2850,0;2400,0;2048958,5;0,0;33,1;24,3
61950,0;2850,0;26925,0;0,0;26925,0;2850,0;2400,0;2050642,4;0,0;33,1;24,3
62000,0;2850,0;26950,0;0,0;26950,0;2850,0;2400,0;2052326,5;0,0;33,1;24,3
62050,0;2850,0;26975,0;0,0;26975,0;2850,0;2400,0;2054010,8;0,0;33,1;24,3
62100,0;2850,0;27000,0;0,0;27000,0;2850,0;2400,0;2055695,4;0,0;33,1;24,3
62150,0;2850,0;27025,0;0,0;27025,0;2850,0;2400,0;2057380,2;0,0;33,1;24,3
62200,0;2850,0;27050,0;0,0;27050,0;2850,0;2400,0;2059065,2;0,0;33,1;24,3
62250,0;2850,0;27075,0;0,0;27075,0;2850,0;2400,0;2060750,4;0,0;33,1;24,3
62300,0;2850,0;27100,0;0,0;27100,0;2850,0;2400,0;2062435,8;0,0;33,1;24,3
62350,0;2850,0;27125,0;0,0;27125,0;2850,0;2400,0;2064121,4;0,0;33,1;24,3
62400,0;2850,0;27150,0;0,0;27150,0;2850,0;2400,0;2065807,3;0,0;33,1;24,3
62450,0;2850,0;27175,0;0,0;27175,0;2850,0;2400,0;2067493,3;0,0;33,1;24,3
62500,0;2850,0;27200,0;0,0;27200,0;2850,0;2400,0;2069179,6;0,0;33,1;24,3
62550,0;2850,0;27225,0;0,0;27225,0;2850,0;2400,0;2070866,1;0,0;33,1;24,3
62600,0;2850,0;27250,0;0,0;27250,0;2850,0;2400,0;2072552,8;0,0;33,1;24,3
62650,0;2850,0;27275,0;0,0;27275,0;2850,0;2400,0;2074239,7;0,0;33,1;24,4
62700,0;2850,0;27300,0;0,0;27300,0;2850,0;2400,0;2075926,9;0,0;33,1;24,4
62750,0;2850,0;27325,0;0,0;27325,0;2850,0;2400,0;2077617,9;0,0;33,1;24,4
62800,0;2850,0;27350,0;0,0;27350,0;2850,0;2400,0;2079318,5;0,0;33,1;24,4
62850,0;2850,0;27375,0;0,0;27375,0;2850,0;2400,0;2081019,4;0,0;33,1;24,4
62900,0;2850,0;27400,0;0,0;27400,0;2850,0;2400,0;2082720,5;0,0;33,1;24,4
62950,0;2850,0;27425,0;0,0;27425,0;2850,0;2400,0;2084421,9;0,0;33,1;24,4
63000,0;2850,0;27450,0;0,0;27450,0;2850,0;2400,0;2086123,4;0,0;33,1;24,4
63050,0;2850,0;27475,0;0,0;27475,0;2850,0;2400,0;2087825,3;0,0;33,1;24,4
63100,0;2850,0;27500,0;0,0;27500,0;2850,0;2400,0;2089527,3;0,0;33,1;24,4
63150,0;2850,0;27525,0;0,0;27525,0;2850,0;2400,0;2091229,7;0,0;33,1;24,4
63200,0;2850,0;27550,0;0,0;27550,0;2850,0;2400,0;2092932,2;0,0;33,1;24,5
63250,0;2850,0;27575,0;0,0;27575,0;2850,0;2400,0;2094635,0;0,0;33,1;24,5
63300,0;2850,0;27600,0;0,0;27600,0;2850,0;2400,0;2096338,0;0,0;33,1;24,5
63350,0;2850,0;27625,0;0,0;27625,0;2850,0;2400,0;2098041,3;0,0;33,1;24,5
63400,0;2850,0;27650,0;0,0;27650,0;2850,0;2400,0;2099744,8;0,0;33,1;24,5
63450,0;2850,0;27675,0;0,0;27675,0;2850,0;2400,0;2101448,5;0,0;33,1;24,5
63500,0;2850,0;27700,0;0,0;27700,0;2850,0;2400,0;2103152,5;0,0;33,1;24,5
63550,0;2850,0;27725,0;0,0;27725,0;2850,0;2400,0;2104856,7;0,0;33,1;24,5
63600,0;2850,0;27750,0;0,0;27750,0;2850,0;2400,0;2106561,2;0,0;33,1;24,5
63650,0;2850,0;27775,0;0,0;27775,0;2850,0;2400,0;2108265,9;0,0;33,1;24,6
63700,0;2850,0;27800,0;0,0;27800,0;2850,0;2400,0;2109970,8;0,0;33,1;24,6
63750,0;2850,0;27825,0;0,0;27825,0;2850,0;2400,0;2111676,0;0,0;33,1;24,6
63800,0;2850,0;27850,0;0,0;27850,0;2850,0;2400,0;2113381,4;0,0;33,1;24,6
63850,0;2850,0;27875,0;0,0;27875,0;2850,0;2400,0;2115087,1;0,0;33,1;24,6
63900,0;2850,0;27900,0;0,0;27900,0;2850,0;2400,0;2116792,9;0,0;33,1;24,6
63950,0;2850,0;27925,0;0,0;27925,0;2850,0;2400,0;2118499,1;0,0;33,1;24,6
64000,0;2850,0;27950,0;0,0;27950,0;2850,0;2400,0;2120205,4;0,0;33,1;24,6
64050,0;2850,0;27975,0;0,0;27975,0;2850,0;2400,0;2121912,0;0,0;33,1;24,6
64100,0;2850,0;28000,0;0,0;28000,0;2850,0;2400,0;2123618,9;0,0;33,1;24,6
64150,0;2850,0;28025,0;0,0;28025,0;2850,0;2400,0;2125326,0;0,0;33,1;24,7
64200,0;2850,0;28050,0;0,0;28050,0;2850,0;2400,0;2127033,3;0,0;33,1;24,7
64250,0;2850,0;28075,0;0,0;28075,0;2850,0;2400,0;2128740,9;0,0;33,1;24,7
64300,0;2850,0;28100,0;0,0;28100,0;2850,0;2400,0;2130448,7;0,0;33,1;24,7
64350,0;2850,0;28125,0;0,0;28125,0;2850,0;2400,0;2132156,7;0,0;33,1;24,7
64400,0;2850,0;28150,0;0,0;28150,0;2850,0;2400,0;2133865,0;0,0;33,1;24,7
64450,0;2850,0;28175,0;0,0;28175,0;2850,0;2400,0;2135573,5;0,0;33,1;24,7
