Kg_Fuel;Inner Tank LH X-arm;Inner Tank LH Y-arm;Moment_X_ILH;Moment_Y_ILH;Inner Tank RH X-arm;Inner Tank RH Y-arm;Moment_X_IRH;Moment_Y_IRH
5800;30,56329936;-3,875611465;177267,1363;-22478,5465;30,56329936;3,875611465;177267,1363;22478,5465
5825;30,56385669;-3,878079618;178034,4652;-22589,81377;30,56385669;3,878079618;178034,4652;22589,81377
5850;30,56441401;-3,880547771;178801,822;-22701,20446;30,56441401;3,880547771;178801,822;22701,20446
5875;30,56497134;-3,883015924;179569,2066;-22812,71855;30,56497134;3,883015924;179569,2066;22812,71855
5900;30,56552866;-3,885484076;180336,6191;-22924,35605;30,56552866;3,885484076;180336,6191;22924,35605
5925;30,56608599;-3,887952229;181104,0595;-23036,11696;30,56608599;3,887952229;181104,0595;23036,11696
5950;30,56664331;-3,890420382;181871,5277;-23148,00127;30,56664331;3,890420382;181871,5277;23148,00127
5975;30,56725796;-3,892917197;182639,3663;-23260,18025;30,56725796;3,892917197;182639,3663;23260,18025
6000;30,56797452;-3,895464968;183407,8471;-23372,78981;30,56797452;3,895464968;183407,8471;23372,78981
6025;30,56869108;-3,898012739;184176,3638;-23485,52675;30,56869108;3,898012739;184176,3638;23485,52675
6050;30,56940764;-3,90056051;184944,9162;-23598,39108;30,56940764;3,90056051;184944,9162;23598,39108
6075;30,5701242;-3,90310828;185713,5045;-23711,3828;30,5701242;3,90310828;185713,5045;23711,3828
6100;30,57084076;-3,905656051;186482,1287;-23824,50191;30,57084076;3,905656051;186482,1287;23824,50191
6125;30,57155732;-3,908203822;187250,7886;-23937,74841;30,57155732;3,908203822;187250,7886;23937,74841
6150;30,57227389;-3,910751592;188019,4844;-24051,12229;30,57227389;3,910751592;188019,4844;24051,12229
6175;30,57299045;-3,913299363;188788,216;-24164,62357;30,57299045;3,913299363;188788,216;24164,62357
6200;30,57370701;-3,915847134;189556,9834;-24278,25223;30,57370701;3,915847134;189556,9834;24278,25223
6225;30,57442357;-3,918394904;190325,7867;-24392,00828;30,57442357;3,918394904;190325,7867;24392,00828
6250;30,57514013;-3,920942675;191094,6258;-24505,89172;30,57514013;3,920942675;191094,6258;24505,89172
6275;30,57585669;-3,923490446;191863,5007;-24619,90255;30,57585669;3,923490446;191863,5007;24619,90255
6300;30,57650955;-3,925910828;192632,0102;-24733,23822;30,57650955;3,925910828;192632,0102;24733,23822
6325;30,5771465;-3,928299363;193400,4516;-24846,49347;30,5771465;3,928299363;193400,4516;24846,49347
6350;30,57778344;-3,930687898;194168,9248;-24959,86815;30,57778344;3,930687898;194168,9248;24959,86815
6375;30,57842038;-3,933076433;194937,4299;-25073,36226;30,57842038;3,933076433;194937,4299;25073,36226
6400;30,57905732;-3,935464968;195705,9669;-25186,9758;30,57905732;3,935464968;195705,9669;25186,9758
6425;30,57969427;-3,937853503;196474,5357;-25300,70876;30,57969427;3,937853503;196474,5357;25300,70876
6450;30,58033121;-3,940242038;197243,1363;-25414,56115;30,58033121;3,940242038;197243,1363;25414,56115
6475;30,58096815;-3,942630573;198011,7688;-25528,53296;30,58096815;3,942630573;198011,7688;25528,53296
