Kg_Fuel;Inner Tank LH X-arm;Inner Tank LH Y-arm;Moment_X_ILH;Moment_Y_ILH;Inner Tank RH X-arm;Inner Tank RH Y-arm;Moment_X_IRH;Moment_Y_IRH
13050;30,58703125;4,06948125;399160,7578;53106,73031;30,58703125;-4,06948125;399160,7578;-53106,73031
13075;30,58703125;4,06948125;399925,4336;53208,46734;30,58703125;-4,06948125;399925,4336;-53208,46734
13100;30,58703125;4,06948125;400690,1094;53310,20438;30,58703125;-4,06948125;400690,1094;-53310,20438
13125;30,58703125;4,06948125;401454,7852;53411,94141;30,58703125;-4,06948125;401454,7852;-53411,94141
13150;30,58703125;4,06948125;402219,4609;53513,67844;30,58703125;-4,06948125;402219,4609;-53513,67844
13175;30,58703125;4,06948125;402984,1367;53615,41547;30,58703125;-4,06948125;402984,1367;-53615,41547
13200;30,58703125;4,06948125;403748,8125;53717,1525;30,58703125;-4,06948125;403748,8125;-53717,1525
13225;30,58703125;4,06948125;404513,4883;53818,88953;30,58703125;-4,06948125;404513,4883;-53818,88953
13250;30,58703125;4,06948125;405278,1641;53920,62656;30,58703125;-4,06948125;405278,1641;-53920,62656
13275;30,58703125;4,06948125;406042,8398;54022,36359;30,58703125;-4,06948125;406042,8398;-54022,36359
13300;30,58703125;4,06948125;406807,5156;54124,10063;30,58703125;-4,06948125;406807,5156;-54124,10063
13325;30,58703125;4,06948125;407572,1914;54225,83766;30,58703125;-4,06948125;407572,1914;-54225,83766
13350;30,58703125;4,06948125;408336,8672;54327,57469;30,58703125;-4,06948125;408336,8672;-54327,57469
13375;30,58703125;4,06948125;409101,543;54429,31172;30,58703125;-4,06948125;409101,543;-54429,31172
13400;30,58703125;4,06948125;409866,2188;54531,04875;30,58703125;-4,06948125;409866,2188;-54531,04875
13425;30,58703125;4,06948125;410630,8945;54632,78578;30,58703125;-4,06948125;410630,8945;-54632,78578
13450;30,58703125;4,06948125;411395,5703;54734,52281;30,58703125;-4,06948125;411395,5703;-54734,52281
13475;30,58703125;4,06948125;412160,2461;54836,25984;30,58703125;-4,06948125;412160,2461;-54836,25984
13500;30,58703125;4,06948125;412924,9219;54937,99688;30,58703125;-4,06948125;412924,9219;-54937,99688
13525;30,58703125;4,06948125;413689,5977;55039,73391;30,58703125;-4,06948125;413689,5977;-55039,73391
13550;30,58703125;4,06948125;414454,2734;55141,47094;30,58703125;-4,06948125;414454,2734;-55141,47094
13575;30,58703125;4,06948125;415218,9492;55243,20797;30,58703125;-4,06948125;415218,9492;-55243,20797
13600;30,58703125;4,06948125;415983,625;55344,945;30,58703125;-4,06948125;415983,625;-55344,945
13625;30,58703125;4,06948125;416748,3008;55446,68203;30,58703125;-4,06948125;416748,3008;-55446,68203
13650;30,58703125;4,06948125;417512,9766;55548,41906;30,58703125;-4,06948125;417512,9766;-55548,41906
13675;30,58703125;4,06948125;418277,6523;55650,15609;30,58703125;-4,06948125;418277,6523;-55650,15609
13700;30,58703125;4,06948125;419042,3281;55751,89313;30,58703125;-4,06948125;419042,3281;-55751,89313
13725;30,58703125;4,06948125;419807,0039;55853,63016;30,58703125;-4,06948125;419807,0039;-55853,63016
13750;30,58703125;4,06948125;420571,6797;55955,36719;30,58703125;-4,06948125;420571,6797;-55955,36719
13775;30,58703125;4,06948125;421336,3555;56057,10422;30,58703125;-4,06948125;421336,3555;-56057,10422
13800;30,58703125;4,06948125;422101,0313;56158,84125;30,58703125;-4,06948125;422101,0313;-56158,84125
13825;30,587445;4,071645;422871,4271;56290,49213;30,587445;-4,071645;422871,4271;-56290,49213
13850;30,58786125;4,07381125;423641,8783;56422,28581;30,58786125;-4,07381125;423641,8783;-56422,28581
13875;30,58828;4,07598;424412,385;56554,2225;30,58828;-4,07598;424412,385;-56554,2225
13900;30,58870125;4,07815125;425182,9474;56686,30238;30,58870125;-4,07815125;425182,9474;-56686,30238
13925;30,589125;4,080325;425953,5656;56818,52563;30,589125;-4,080325;425953,5656;-56818,52563
13950;30,58955125;4,08250125;426724,2399;56950,89244;30,58955125;-4,08250125;426724,2399;-56950,89244
13975;30,58998;4,08468;427494,9705;57083,403;30,58998;-4,08468;427494,9705;-57083,403
14000;30,59041125;4,08686125;428265,7575;57216,0575;30,59041125;-4,08686125;428265,7575;-57216,0575
14025;30,590845;4,089045;429036,6011;57348,85613;30,590845;-4,089045;429036,6011;-57348,85613
14050;30,59128125;4,09123125;429807,5016;57481,79906;30,59128125;-4,09123125;429807,5016;-57481,79906
14075;30,59172;4,09342;430578,459;57614,8865;30,59172;-4,09342;430578,459;-57614,8865
14100;30,59216125;4,09561125;431349,4736;57748,11863;30,59216125;-4,09561125;431349,4736;-57748,11863
14125;30,592605;4,097805;432120,5456;57881,49563;30,592605;-4,097805;432120,5456;-57881,49563
14150;30,59305125;4,10000125;432891,6752;58015,01769;30,59305125;-4,10000125;432891,6752;-58015,01769
14175;30,5935;4,1022;433662,8625;58148,685;30,5935;-4,1022;433662,8625;-58148,685
14200;30,59395125;4,10440125;434434,1078;58282,49775;30,59395125;-4,10440125;434434,1078;-58282,49775
14225;30,594405;4,106605;435205,4111;58416,45613;30,594405;-4,106605;435205,4111;-58416,45613
14250;30,59486125;4,10881125;435976,7728;58550,56031;30,59486125;-4,10881125;435976,7728;-58550,56031
14275;30,59532;4,11102;436748,193;58684,8105;30,59532;-4,11102;436748,193;-58684,8105
14300;30,59578125;4,11323125;437519,6719;58819,20688;30,59578125;-4,11323125;437519,6719;-58819,20688
14325;30,596245;4,115445;438291,2096;58953,74963;30,596245;-4,115445;438291,2096;-58953,74963
14350;30,59671125;4,11766125;439062,8064;59088,43894;30,59671125;-4,11766125;439062,8064;-59088,43894
14375;30,59718;4,11988;439834,4625;59223,275;30,59718;-4,11988;439834,4625;-59223,275
14400;30,59765125;4,12210125;440606,178;59358,258;30,59765125;-4,12210125;440606,178;-59358,258
14425;30,598125;4,124325;441377,9531;59493,38813;30,598125;-4,124325;441377,9531;-59493,38813
14450;30,59860125;4,12655125;442149,7881;59628,66556;30,59860125;-4,12655125;442149,7881;-59628,66556
14475;30,59908;4,12878;442921,683;59764,0905;30,59908;-4,12878;442921,683;-59764,0905
14500;30,59956125;4,13101125;443693,6381;59899,66313;30,59956125;-4,13101125;443693,6381;-59899,66313
14525;30,600045;4,133245;444465,6536;60035,38363;30,600045;-4,133245;444465,6536;-60035,38363
14550;30,60053125;4,13548125;445237,7297;60171,25219;30,60053125;-4,13548125;445237,7297;-60171,25219
14575;30,60102;4,13772;446009,8665;60307,269;30,60102;-4,13772;446009,8665;-60307,269
14600;30,60151125;4,13996125;446782,0643;60443,43425;30,60151125;-4,13996125;446782,0643;-60443,43425
14625;30,602005;4,142205;447554,3231;60579,74813;30,602005;-4,142205;447554,3231;-60579,74813
14650;30,60250125;4,14445125;448326,6433;60716,21081;30,60250125;-4,14445125;448326,6433;-60716,21081
14675;30,603;4,1467;449099,025;60852,8225;30,603;-4,1467;449099,025;-60852,8225
14700;30,60350125;4,14895125;449871,4684;60989,58338;30,60350125;-4,14895125;449871,4684;-60989,58338
14725;30,604005;4,151205;450643,9736;61126,49363;30,604005;-4,151205;450643,9736;-61126,49363
14750;30,60451125;4,15346125;451416,5409;61263,55344;30,60451125;-4,15346125;451416,5409;-61263,55344
14775;30,60502;4,15572;452189,1705;61400,763;30,60502;-4,15572;452189,1705;-61400,763
14800;30,60553125;4,15798125;452961,8625;61538,1225;30,60553125;-4,15798125;452961,8625;-61538,1225
14825;30,606045;4,160245;453734,6171;61675,63213;30,606045;-4,160245;453734,6171;-61675,63213
14850;30,60656125;4,16251125;454507,4346;61813,29206;30,60656125;-4,16251125;454507,4346;-61813,29206
14875;30,60708;4,16478;455280,315;61951,1025;30,60708;-4,16478;455280,315;-61951,1025
14900;30,60760125;4,16705125;456053,2586;62089,06363;30,60760125;-4,16705125;456053,2586;-62089,06363
14925;30,608125;4,169325;456826,2656;62227,17563;30,608125;-4,169325;456826,2656;-62227,17563
14950;30,60865125;4,17160125;457599,3362;62365,43869;30,60865125;-4,17160125;457599,3362;-62365,43869
14975;30,60918;4,17388;458372,4705;62503,853;30,60918;-4,17388;458372,4705;-62503,853
15000;30,60971125;4,17616125;459145,6688;62642,41875;30,60971125;-4,17616125;459145,6688;-62642,41875
15025;30,610245;4,178445;459918,9311;62781,13613;30,610245;-4,178445;459918,9311;-62781,13613
15050;30,61078125;4,18073125;460692,2578;62920,00531;30,61078125;-4,18073125;460692,2578;-62920,00531
15075;30,61132;4,18302;461465,649;63059,0265;30,61132;-4,18302;461465,649;-63059,0265
15100;30,61186125;4,18531125;462239,1049;63198,19988;30,61186125;-4,18531125;462239,1049;-63198,19988
15125;30,612405;4,187605;463012,6256;63337,52563;30,612405;-4,187605;463012,6256;-63337,52563
15150;30,61295125;4,18990125;463786,2114;63477,00394;30,61295125;-4,18990125;463786,2114;-63477,00394
15175;30,6135;4,1922;464559,8625;63616,635;30,6135;-4,1922;464559,8625;-63616,635
15200;30,61405125;4,19450125;465333,579;63756,419;30,61405125;-4,19450125;465333,579;-63756,419
15225;30,614605;4,196805;466107,3611;63896,35613;30,614605;-4,196805;466107,3611;-63896,35613
15250;30,61516125;4,19911125;466881,2091;64036,44656;30,61516125;-4,19911125;466881,2091;-64036,44656
15275;30,61572;4,20142;467655,123;64176,6905;30,61572;-4,20142;467655,123;-64176,6905
15300;30,61628125;4,20373125;468429,1031;64317,08813;30,61628125;-4,20373125;468429,1031;-64317,08813
15325;30,616845;4,206045;469203,1496;64457,63963;30,616845;-4,206045;469203,1496;-64457,63963
15350;30,61741125;4,20836125;469977,2627;64598,34519;30,61741125;-4,20836125;469977,2627;-64598,34519
15375;30,61798;4,21068;470751,4425;64739,205;30,61798;-4,21068;470751,4425;-64739,205
15375;30,61855125;4,21300125;470760,2255;64774,89422;30,61855125;-4,21300125;470760,2255;-64774,89422
15375;30,619125;4,215325;470769,0469;64810,62188;30,619125;-4,215325;470769,0469;-64810,62188
15375;30,61970125;4,21765125;470777,9067;64846,38797;30,61970125;-4,21765125;470777,9067;-64846,38797
15375;30,62028;4,21998;470786,805;64882,1925;30,62028;-4,21998;470786,805;-64882,1925
15375;30,62086125;4,22231125;470795,7417;64918,03547;30,62086125;-4,22231125;470795,7417;-64918,03547
15375;30,621445;4,224645;470804,7169;64953,91688;30,621445;-4,224645;470804,7169;-64953,91688
15375;30,62203125;4,22698125;470813,7305;64989,83672;30,62203125;-4,22698125;470813,7305;-64989,83672
15375;30,62262;4,22932;470822,7825;65025,795;30,62262;-4,22932;470822,7825;-65025,795
15375;30,62321125;4,23166125;470831,873;65061,79172;30,62321125;-4,23166125;470831,873;-65061,79172
15375;30,623805;4,234005;470841,0019;65097,82688;30,623805;-4,234005;470841,0019;-65097,82688
15375;30,62440125;4,23635125;470850,1692;65133,90047;30,62440125;-4,23635125;470850,1692;-65133,90047
15375;30,625;4,2387;470859,375;65170,0125;30,625;-4,2387;470859,375;-65170,0125
15375;30,62560125;4,24105125;470868,6192;65206,16297;30,62560125;-4,24105125;470868,6192;-65206,16297
15375;30,626205;4,243405;470877,9019;65242,35188;30,626205;-4,243405;470877,9019;-65242,35188
15375;30,62681125;4,24576125;470887,223;65278,57922;30,62681125;-4,24576125;470887,223;-65278,57922
15375;30,62742;4,24812;470896,5825;65314,845;30,62742;-4,24812;470896,5825;-65314,845
15375;30,62803125;4,25048125;470905,9805;65351,14922;30,62803125;-4,25048125;470905,9805;-65351,14922
15375;30,628645;4,252845;470915,4169;65387,49188;30,628645;-4,252845;470915,4169;-65387,49188
15375;30,62926125;4,25521125;470924,8917;65423,87297;30,62926125;-4,25521125;470924,8917;-65423,87297
15375;30,62988;4,25758;470934,405;65460,2925;30,62988;-4,25758;470934,405;-65460,2925
15375;30,63050125;4,25995125;470943,9567;65496,75047;30,63050125;-4,25995125;470943,9567;-65496,75047
15375;30,631125;4,262325;470953,5469;65533,24688;30,631125;-4,262325;470953,5469;-65533,24688
15375;30,63175125;4,26470125;470963,1755;65569,78172;30,63175125;-4,26470125;470963,1755;-65569,78172
15375;30,63238;4,26708;470972,8425;65606,355;30,63238;-4,26708;470972,8425;-65606,355
15375;30,63301125;4,26946125;470982,548;65642,96672;30,63301125;-4,26946125;470982,548;-65642,96672
15375;30,633645;4,271845;470992,2919;65679,61688;30,633645;-4,271845;470992,2919;-65679,61688
15375;30,63428125;4,27423125;471002,0742;65716,30547;30,63428125;-4,27423125;471002,0742;-65716,30547
15375;30,63492;4,27662;471011,895;65753,0325;30,63492;-4,27662;471011,895;-65753,0325
15375;30,63556125;4,27901125;471021,7542;65789,79797;30,63556125;-4,27901125;471021,7542;-65789,79797
15375;30,636205;4,281405;471031,6519;65826,60188;30,636205;-4,281405;471031,6519;-65826,60188
15375;30,63685125;4,28380125;471041,588;65863,44422;30,63685125;-4,28380125;471041,588;-65863,44422
15375;30,6375;4,2862;471051,5625;65900,325;30,6375;-4,2862;471051,5625;-65900,325
15375;30,63815125;4,28860125;471061,5755;65937,24422;30,63815125;-4,28860125;471061,5755;-65937,24422
15375;30,638805;4,291005;471071,6269;65974,20188;30,638805;-4,291005;471071,6269;-65974,20188
15375;30,63946125;4,29341125;471081,7167;66011,19797;30,63946125;-4,29341125;471081,7167;-66011,19797
15375;30,64012;4,29582;471091,845;66048,2325;30,64012;-4,29582;471091,845;-66048,2325
15375;30,64078125;4,29823125;471102,0117;66085,30547;30,64078125;-4,29823125;471102,0117;-66085,30547
15375;30,641445;4,300645;471112,2169;66122,41688;30,641445;-4,300645;471112,2169;-66122,41688
15375;30,64211125;4,30306125;471122,4605;66159,56672;30,64211125;-4,30306125;471122,4605;-66159,56672
15375;30,64278;4,30548;471132,7425;66196,755;30,64278;-4,30548;471132,7425;-66196,755
15375;30,64345125;4,30790125;471143,063;66233,98172;30,64345125;-4,30790125;471143,063;-66233,98172
15375;30,644125;4,310325;471153,4219;66271,24688;30,644125;-4,310325;471153,4219;-66271,24688
15375;30,64480125;4,31275125;471163,8192;66308,55047;30,64480125;-4,31275125;471163,8192;-66308,55047
15375;30,64548;4,31518;471174,255;66345,8925;30,64548;-4,31518;471174,255;-66345,8925
15375;30,64616125;4,31761125;471184,7292;66383,27297;30,64616125;-4,31761125;471184,7292;-66383,27297
15375;30,646845;4,320045;471195,2419;66420,69188;30,646845;-4,320045;471195,2419;-66420,69188
15375;30,64753125;4,32248125;471205,793;66458,14922;30,64753125;-4,32248125;471205,793;-66458,14922
15375;30,64822;4,32492;471216,3825;66495,645;30,64822;-4,32492;471216,3825;-66495,645
15400;30,64891125;4,32736125;471993,2333;66641,36325;30,64891125;-4,32736125;471993,2333;-66641,36325
15425;30,649605;4,329805;472770,1571;66787,24213;30,649605;-4,329805;472770,1571;-66787,24213
15450;30,65030125;4,33225125;473547,1543;66933,28181;30,65030125;-4,33225125;473547,1543;-66933,28181
15475;30,651;4,3347;474324,225;67079,4825;30,651;-4,3347;474324,225;-67079,4825
15500;30,65170125;4,33715125;475101,3694;67225,84438;30,65170125;-4,33715125;475101,3694;-67225,84438
15525;30,652405;4,339605;475878,5876;67372,36763;30,652405;-4,339605;475878,5876;-67372,36763
15550;30,65311125;4,34206125;476655,8799;67519,05244;30,65311125;-4,34206125;476655,8799;-67519,05244
15575;30,65382;4,34452;477433,2465;67665,899;30,65382;-4,34452;477433,2465;-67665,899
15600;30,65453125;4,34698125;478210,6875;67812,9075;30,65453125;-4,34698125;478210,6875;-67812,9075
15625;30,655245;4,349445;478988,2031;67960,07813;30,655245;-4,349445;478988,2031;-67960,07813
15650;30,65596125;4,35191125;479765,7936;68107,41106;30,65596125;-4,35191125;479765,7936;-68107,41106
15675;30,65668;4,35438;480543,459;68254,9065;30,65668;-4,35438;480543,459;-68254,9065
15700;30,65740125;4,35685125;481321,1996;68402,56463;30,65740125;-4,35685125;481321,1996;-68402,56463
15725;30,658125;4,359325;482099,0156;68550,38563;30,658125;-4,359325;482099,0156;-68550,38563
15750;30,65885125;4,36180125;482876,9072;68698,36969;30,65885125;-4,36180125;482876,9072;-68698,36969
15775;30,65958;4,36428;483654,8745;68846,517;30,65958;-4,36428;483654,8745;-68846,517
15800;30,66031125;4,36676125;484432,9178;68994,82775;30,66031125;-4,36676125;484432,9178;-68994,82775
15825;30,661045;4,369245;485211,0371;69143,30213;30,661045;-4,369245;485211,0371;-69143,30213
15850;30,66178125;4,37173125;485989,2328;69291,94031;30,66178125;-4,37173125;485989,2328;-69291,94031
15875;30,66252;4,37422;486767,505;69440,7425;30,66252;-4,37422;486767,505;-69440,7425
15900;30,66326125;4,37671125;487545,8539;69589,70888;30,66326125;-4,37671125;487545,8539;-69589,70888
15925;30,664005;4,379205;488324,2796;69738,83963;30,664005;-4,379205;488324,2796;-69738,83963
15950;30,66475125;4,38170125;489102,7824;69888,13494;30,66475125;-4,38170125;489102,7824;-69888,13494
15975;30,6655;4,3842;489881,3625;70037,595;30,6655;-4,3842;489881,3625;-70037,595
16000;30,66625125;4,38670125;490660,02;70187,22;30,66625125;-4,38670125;490660,02;-70187,22
16025;30,667005;4,389205;491438,7551;70337,01013;30,667005;-4,389205;491438,7551;-70337,01013
16050;30,66776125;4,39171125;492217,5681;70486,96556;30,66776125;-4,39171125;492217,5681;-70486,96556
16075;30,66852;4,39422;492996,459;70637,0865;30,66852;-4,39422;492996,459;-70637,0865
16100;30,66928125;4,39673125;493775,4281;70787,37313;30,66928125;-4,39673125;493775,4281;-70787,37313
16125;30,670045;4,399245;494554,4756;70937,82563;30,670045;-4,399245;494554,4756;-70937,82563
16150;30,67081125;4,40176125;495333,6017;71088,44419;30,67081125;-4,40176125;495333,6017;-71088,44419
16175;30,67158;4,40428;496112,8065;71239,229;30,67158;-4,40428;496112,8065;-71239,229
16200;30,67235125;4,40680125;496892,0903;71390,18025;30,67235125;-4,40680125;496892,0903;-71390,18025
16225;30,673125;4,409325;497671,4531;71541,29813;30,673125;-4,409325;497671,4531;-71541,29813
16250;30,67390125;4,41185125;498450,8953;71692,58281;30,67390125;-4,41185125;498450,8953;-71692,58281
16275;30,67468;4,41438;499230,417;71844,0345;30,67468;-4,41438;499230,417;-71844,0345
16300;30,67546125;4,41691125;500010,0184;71995,65338;30,67546125;-4,41691125;500010,0184;-71995,65338
16325;30,676245;4,419445;500789,6996;72147,43963;30,676245;-4,419445;500789,6996;-72147,43963
16350;30,67703125;4,42198125;501569,4609;72299,39344;30,67703125;-4,42198125;501569,4609;-72299,39344
16375;30,67782;4,42452;502349,3025;72451,515;30,67782;-4,42452;502349,3025;-72451,515
16400;30,67861125;4,42706125;503129,2245;72603,8045;30,67861125;-4,42706125;503129,2245;-72603,8045
16425;30,679405;4,429605;503909,2271;72756,26213;30,679405;-4,429605;503909,2271;-72756,26213
16450;30,68020125;4,43215125;504689,3106;72908,88806;30,68020125;-4,43215125;504689,3106;-72908,88806
16475;30,681;4,4347;505469,475;73061,6825;30,681;-4,4347;505469,475;-73061,6825
16500;30,68180125;4,43725125;506249,7206;73214,64563;30,68180125;-4,43725125;506249,7206;-73214,64563
16525;30,682605;4,439805;507030,0476;73367,77763;30,682605;-4,439805;507030,0476;-73367,77763
16550;30,68341125;4,44236125;507810,4562;73521,07869;30,68341125;-4,44236125;507810,4562;-73521,07869
16575;30,68422;4,44492;508590,9465;73674,549;30,68422;-4,44492;508590,9465;-73674,549
16600;30,68503125;4,44748125;509371,5188;73828,18875;30,68503125;-4,44748125;509371,5188;-73828,18875
16625;30,685845;4,450045;510152,1731;73981,99813;30,685845;-4,450045;510152,1731;-73981,99813
16650;30,68666125;4,45261125;510932,9098;74135,97731;30,68666125;-4,45261125;510932,9098;-74135,97731
16675;30,68748;4,45518;511713,729;74290,1265;30,68748;-4,45518;511713,729;-74290,1265
16700;30,68830125;4,45775125;512494,6309;74444,44588;30,68830125;-4,45775125;512494,6309;-74444,44588
16725;30,689125;4,460325;513275,6156;74598,93563;30,689125;-4,460325;513275,6156;-74598,93563
16750;30,68995125;4,46290125;514056,6834;74753,59594;30,68995125;-4,46290125;514056,6834;-74753,59594
16775;30,69078;4,46548;514837,8345;74908,427;30,69078;-4,46548;514837,8345;-74908,427
16800;30,69161125;4,46806125;515619,069;75063,429;30,69161125;-4,46806125;515619,069;-75063,429
16825;30,692445;4,470645;516400,3871;75218,60213;30,692445;-4,470645;516400,3871;-75218,60213
16850;30,69328125;4,47323125;517181,7891;75373,94656;30,69328125;-4,47323125;517181,7891;-75373,94656
16875;30,69412;4,47582;517963,275;75529,4625;30,69412;-4,47582;517963,275;-75529,4625
16900;30,69496125;4,47841125;518744,8451;75685,15013;30,69496125;-4,47841125;518744,8451;-75685,15013
16925;30,695805;4,481005;519526,4996;75841,00963;30,695805;-4,481005;519526,4996;-75841,00963
16950;30,69665125;4,48360125;520308,2387;75997,04119;30,69665125;-4,48360125;520308,2387;-75997,04119
16975;30,6975;4,4862;521090,0625;76153,245;30,6975;-4,4862;521090,0625;-76153,245
17000;30,69835125;4,48880125;521871,9713;76309,62125;30,69835125;-4,48880125;521871,9713;-76309,62125
17025;30,699205;4,491405;522653,9651;76466,17013;30,699205;-4,491405;522653,9651;-76466,17013
17050;30,70006125;4,49401125;523436,0443;76622,89181;30,70006125;-4,49401125;523436,0443;-76622,89181
17075;30,70092;4,49662;524218,209;76779,7865;30,70092;-4,49662;524218,209;-76779,7865
17100;30,70178125;4,49923125;525000,4594;76936,85438;30,70178125;-4,49923125;525000,4594;-76936,85438
17125;30,702645;4,501845;525782,7956;77094,09563;30,702645;-4,501845;525782,7956;-77094,09563
17150;30,70351125;4,50446125;526565,2179;77251,51044;30,70351125;-4,50446125;526565,2179;-77251,51044
17175;30,70438;4,50708;527347,7265;77409,099;30,70438;-4,50708;527347,7265;-77409,099
17200;30,70525125;4,50970125;528130,3215;77566,8615;30,70525125;-4,50970125;528130,3215;-77566,8615
17225;30,706125;4,512325;528913,0031;77724,79813;30,706125;-4,512325;528913,0031;-77724,79813
17250;30,70700125;4,51495125;529695,7716;77882,90906;30,70700125;-4,51495125;529695,7716;-77882,90906
17275;30,70788;4,51758;530478,627;78041,1945;30,70788;-4,51758;530478,627;-78041,1945
17300;30,70876125;4,52021125;531261,5696;78199,65463;30,70876125;-4,52021125;531261,5696;-78199,65463
17325;30,709645;4,522845;532044,5996;78358,28963;30,709645;-4,522845;532044,5996;-78358,28963
17350;30,71053125;4,52548125;532827,7172;78517,09969;30,71053125;-4,52548125;532827,7172;-78517,09969
17375;30,71142;4,52812;533610,9225;78676,085;30,71142;-4,52812;533610,9225;-78676,085
17400;30,71231125;4,53076125;534394,2158;78835,24575;30,71231125;-4,53076125;534394,2158;-78835,24575
17425;30,713205;4,533405;535177,5971;78994,58213;30,713205;-4,533405;535177,5971;-78994,58213
17450;30,71410125;4,53605125;535961,0668;79154,09431;30,71410125;-4,53605125;535961,0668;-79154,09431
17475;30,715;4,5387;536744,625;79313,7825;30,715;-4,5387;536744,625;-79313,7825
17500;30,71590125;4,54135125;537528,2719;79473,64688;30,71590125;-4,54135125;537528,2719;-79473,64688
17525;30,716805;4,544005;538312,0076;79633,68763;30,716805;-4,544005;538312,0076;-79633,68763
17550;30,71771125;4,54666125;539095,8324;79793,90494;30,71771125;-4,54666125;539095,8324;-79793,90494
17575;30,71862;4,54932;539879,7465;79954,299;30,71862;-4,54932;539879,7465;-79954,299
17600;30,71953125;4,55198125;540663,75;80114,87;30,71953125;-4,55198125;540663,75;-80114,87
17625;30,720445;4,554645;541447,8431;80275,61813;30,720445;-4,554645;541447,8431;-80275,61813
17650;30,72136125;4,55731125;542232,0261;80436,54356;30,72136125;-4,55731125;542232,0261;-80436,54356
17675;30,72228;4,55998;543016,299;80597,6465;30,72228;-4,55998;543016,299;-80597,6465
17700;30,72320125;4,56265125;543800,6621;80758,92713;30,72320125;-4,56265125;543800,6621;-80758,92713
17725;30,724125;4,565325;544585,1156;80920,38563;30,724125;-4,565325;544585,1156;-80920,38563
17750;30,72505125;4,56800125;545369,6597;81082,02219;30,72505125;-4,56800125;545369,6597;-81082,02219
17775;30,72598;4,57068;546154,2945;81243,837;30,72598;-4,57068;546154,2945;-81243,837
17800;30,72691125;4,57336125;546939,0203;81405,83025;30,72691125;-4,57336125;546939,0203;-81405,83025
17825;30,727845;4,576045;547723,8371;81568,00213;30,727845;-4,576045;547723,8371;-81568,00213
17850;30,72878125;4,57873125;548508,7453;81730,35281;30,72878125;-4,57873125;548508,7453;-81730,35281
17875;30,72972;4,58142;549293,745;81892,8825;30,72972;-4,58142;549293,745;-81892,8825
17900;30,73066125;4,58411125;550078,8364;82055,59138;30,73066125;-4,58411125;550078,8364;-82055,59138
17925;30,731605;4,586805;550864,0196;82218,47963;30,731605;-4,586805;550864,0196;-82218,47963
17950;30,73255125;4,58950125;551649,2949;82381,54744;30,73255125;-4,58950125;551649,2949;-82381,54744
17975;30,7335;4,5922;552434,6625;82544,795;30,7335;-4,5922;552434,6625;-82544,795
18000;30,73445125;4,59490125;553220,1225;82708,2225;30,73445125;-4,59490125;553220,1225;-82708,2225
18025;30,735405;4,597605;554005,6751;82871,83013;30,735405;-4,597605;554005,6751;-82871,83013
18050;30,73636125;4,60031125;554791,3206;83035,61806;30,73636125;-4,60031125;554791,3206;-83035,61806
18075;30,73732;4,60302;555577,059;83199,5865;30,73732;-4,60302;555577,059;-83199,5865
18100;30,73828125;4,60573125;556362,8906;83363,73563;30,73828125;-4,60573125;556362,8906;-83363,73563
18125;30,739245;4,608445;557148,8156;83528,06563;30,739245;-4,608445;557148,8156;-83528,06563
18150;30,74021125;4,61116125;557934,8342;83692,57669;30,74021125;-4,61116125;557934,8342;-83692,57669
18175;30,74118;4,61388;558720,9465;83857,269;30,74118;-4,61388;558720,9465;-83857,269
18200;30,74215125;4,61660125;559507,1528;84022,14275;30,74215125;-4,61660125;559507,1528;-84022,14275
18225;30,743125;4,619325;560293,4531;84187,19813;30,743125;-4,619325;560293,4531;-84187,19813
18250;30,74410125;4,62205125;561079,8478;84352,43531;30,74410125;-4,62205125;561079,8478;-84352,43531
18275;30,74508;4,62478;561866,337;84517,8545;30,74508;-4,62478;561866,337;-84517,8545
18300;30,74606125;4,62751125;562652,9209;84683,45588;30,74606125;-4,62751125;562652,9209;-84683,45588
18325;30,747045;4,630245;563439,5996;84849,23963;30,747045;-4,630245;563439,5996;-84849,23963
18350;30,74803125;4,63298125;564226,3734;85015,20594;30,74803125;-4,63298125;564226,3734;-85015,20594
18375;30,74902;4,63572;565013,2425;85181,355;30,74902;-4,63572;565013,2425;-85181,355
18400;30,75001125;4,63846125;565800,207;85347,687;30,75001125;-4,63846125;565800,207;-85347,687
18425;30,751005;4,641205;566587,2671;85514,20213;30,751005;-4,641205;566587,2671;-85514,20213
18450;30,75200125;4,64395125;567374,4231;85680,90056;30,75200125;-4,64395125;567374,4231;-85680,90056
18475;30,753;4,6467;568161,675;85847,7825;30,753;-4,6467;568161,675;-85847,7825
18500;30,75400125;4,64945125;568949,0231;86014,84813;30,75400125;-4,64945125;568949,0231;-86014,84813
18525;30,755005;4,652205;569736,4676;86182,09763;30,755005;-4,652205;569736,4676;-86182,09763
18550;30,75601125;4,65496125;570524,0087;86349,53119;30,75601125;-4,65496125;570524,0087;-86349,53119
18575;30,75702;4,65772;571311,6465;86517,149;30,75702;-4,65772;571311,6465;-86517,149
18600;30,75803125;4,66048125;572099,3813;86684,95125;30,75803125;-4,66048125;572099,3813;-86684,95125
18625;30,759045;4,663245;572887,2131;86852,93813;30,759045;-4,663245;572887,2131;-86852,93813
18650;30,76006125;4,66601125;573675,1423;87021,10981;30,76006125;-4,66601125;573675,1423;-87021,10981
18675;30,76108;4,66878;574463,169;87189,4665;30,76108;-4,66878;574463,169;-87189,4665
